Latitude,Longitude,Altitude
50.3450537,9.3257375,303.0
49.7794608,9.80685,253.0
49.7788225,9.799587,252.0
51.5503102,9.1577677,195.0
49.2909552,11.8675711,436.0
49.4687501,9.0805068,483.0
49.1391753,12.3336104,551.0
50.5331132,8.4159037,192.0
49.2957013,8.6987408,134.0
51.5118506,11.7913911,86.0
51.8700849,8.9455383,225.0
50.2396448,12.7485002,409.0
49.8400998,9.5818886,240.0
50.5237677,10.4725645,315.0
49.3942271,8.5011765,99.0
50.649859,12.4867222,416.0
49.646768,9.232511,225.0
49.6597163,8.8484198,376.0
49.2952442,8.6963294,131.0
49.3610308,11.6288438,489.0
49.3656971,11.6440068,490.0
51.8225292,8.4454642,82.0
49.2369001,12.431967,392.0
51.3435613,8.9660102,300.0
52.2735778,10.4793832,84.0
49.9828254,9.1221469,135.0
49.9833842,9.1197946,129.0
51.3285814,12.3482522,116.0
52.1159119,8.6609409,77.0
49.4293072,10.5315691,467.0
52.3786071,9.7365487,59.0
52.3052561,8.7094048,59.0
49.1262453,10.2077618,462.0
51.3228972,9.5099745,152.0
50.7687616,11.6065217,332.0
49.369247,9.1963619,322.0
49.9851756,9.1310425,134.0
49.9852594,9.1287697,139.0
52.1555064,11.6680864,43.0
51.0060587,12.985816,222.0
51.0057819,12.9855693,225.0
51.1921882,9.9017267,318.0
49.9105753,9.1500298,119.0
51.2999734,11.328016,206.0
49.9036154,8.4492234,87.0
49.9041178,8.4482542,86.0
49.9047415,8.4481956,86.0
49.9050212,8.4487531,88.0
50.6690415,9.7654806,271.0
50.6702286,11.257539,251.0
52.1446535,11.6457471,52.0
50.6582313,11.9210966,370.0
49.8744568,10.2260173,235.0
50.3466384,11.5652007,563.0
49.7516521,11.4951902,472.0
52.33841,9.836069,85.0
49.5437594,8.4303453,90.0
49.3673961,8.7392793,358.0
51.7538458,10.6834719,621.0
51.7570411,10.6846755,637.0
51.7504363,11.0369104,163.0
51.0384533,13.1819083,291.0
50.7256665,12.4951501,265.0
50.1033843,8.7661135,109.0
50.1039692,8.7659043,109.0
50.1036286,8.7669772,108.0
50.0242628,12.1158355,512.0
50.7899472,10.6325933,507.0
50.0853624,8.4456205,127.0
52.0233169,8.5226992,132.0
49.0553789,13.1000644,706.0
49.6639527,11.0325157,267.0
52.2388778,9.9309586,68.0
49.4860033,8.9780177,422.0
50.5839752,9.9982627,484.0
49.8919227,12.4791675,638.0
49.3523647,8.8931894,226.0
49.795683,9.9271432,173.0
52.0362562,8.5063735,123.0
49.4867032,8.4733038,99.0
51.3535728,8.4870491,336.0
50.0895573,11.1922588,468.0
52.2802193,11.3227459,103.0
49.7974421,9.9485981,194.0
49.7795859,9.9354538,180.0
49.7831727,9.9298721,181.0
49.793258,9.9280536,178.0
49.7871965,9.9405956,199.0
49.7945946,9.9418026,193.0
49.7967181,9.9293696,180.0
49.7882917,9.9299562,180.0
49.7889809,9.9470204,201.0
49.7943903,9.9274027,173.0
50.4599401,11.4290063,647.0
51.4404529,8.8740929,370.0
50.1159005,8.6743695,111.0
50.361435,10.1283733,292.0
52.1407491,11.9536506,65.0
49.0701066,13.1025178,672.0
52.2623213,12.9267213,68.0
49.1203692,11.7119602,526.0
52.0475233,8.9112437,165.0
52.0430268,8.925857,266.0
49.7208382,11.0646895,262.0
50.1813868,11.3744512,414.0
49.1605573,12.8684697,471.0
49.1612019,12.8680566,485.0
50.2775875,11.5260187,400.0
49.8390166,9.1429303,153.0
49.5393515,9.1926095,480.0
51.4986234,12.1716689,103.0
49.5271831,8.6496319,100.0
49.8017311,9.954493,204.0
49.7917445,9.9294251,182.0
49.783467,9.9370321,184.0
49.7935522,9.927628,177.0
49.7965268,9.9417955,183.0
49.797948,9.9417888,188.0
49.7987602,9.9294333,178.0
49.7970635,9.9365894,183.0
49.7887618,9.9366617,187.0
49.7935314,9.9527335,220.0
49.7883229,9.9326384,185.0
49.7843295,9.9289852,176.0
49.7919385,9.9300931,182.0
50.2737673,9.9351478,517.0
52.2598361,9.4647181,237.0
49.4102016,9.4390777,373.0
50.4268459,10.7302288,388.0
49.397309,11.911447,400.0
49.4016096,11.9075873,391.0
50.6264201,10.41037,471.0
52.0172205,8.5268719,132.0
52.1353215,11.6318734,55.0
50.5823432,8.6670524,167.0
49.8462594,8.6427464,144.0
50.1182236,8.7022532,114.0
49.7667082,9.9316955,198.0
50.0943754,11.1674915,423.0
52.4026693,13.0522245,35.0
51.8878432,8.5212998,95.0
52.3758857,9.7389042,64.0
51.5047693,11.9814046,122.0
49.8343694,10.9406453,242.0
52.0557034,9.9063395,180.0
50.5652143,10.415066,290.0
49.5349113,10.7717696,382.0
49.190391,9.796725,328.0
49.9011659,9.0723307,228.0
51.7839926,8.8128751,144.0
50.1444804,9.3917708,345.0
49.1302846,12.999606,575.0
50.5684797,10.4138057,293.0
50.5696764,10.4143502,292.0
50.5687871,10.4145791,293.0
50.5691815,10.4140199,291.0
50.9820903,12.9989237,239.0
49.9849474,8.4819563,106.0
51.3246982,12.0113688,106.0
49.8168773,8.6952554,174.0
49.0621973,13.0694592,596.0
49.9734617,8.547083,106.0
49.9753463,8.5244116,102.0
49.9787124,9.1330303,120.0
49.7519727,9.9630547,288.0
49.2432841,8.8780678,173.0
49.4119817,12.8025923,709.0
50.8577586,10.5599478,455.0
49.3940073,12.6259241,472.0
52.1101186,11.6049416,58.0
49.2059897,10.7633091,437.0
50.6375252,9.40368,286.0
52.0565016,11.6369904,53.0
49.1989525,9.5224375,227.0
50.8791242,12.0870806,214.0
50.4327488,12.8698569,850.0
52.4399987,10.2565248,61.0
49.1390826,9.2220327,171.0
49.2435722,9.849152,302.0
52.0307924,8.5331861,119.0
50.3008004,10.2866531,377.0
49.5076631,11.4080434,334.0
49.4447484,11.072312,310.0
50.5922048,8.8833347,244.0
51.3429559,12.3759142,116.0
51.3540037,12.4565663,128.0
49.7845223,9.9714716,273.0
51.3754553,12.3812437,112.0
49.5823791,10.6061304,291.0
52.1070356,11.6407696,53.0
49.9986144,10.6112118,222.0
51.8374846,8.6864331,121.0
51.8399589,8.6821751,122.0
49.5129071,11.4454056,342.0
49.5591891,11.3403335,360.0
49.4453505,11.0742241,310.0
49.4480884,11.086278,311.0
52.1091431,11.6196201,57.0
50.1003056,8.6684744,102.0
50.0983218,8.6781089,101.0
49.1306022,11.5962712,456.0
51.4744558,11.2873224,144.0
51.497247,11.924577,98.0
51.496898,11.9244321,98.0
51.4973672,11.9256975,97.0
51.4976788,11.9255514,100.0
52.3386288,9.7705082,59.0
49.4027605,10.9945112,328.0
50.3476904,10.263297,238.0
49.4194724,10.4889967,492.0
49.5736849,11.419407,421.0
52.264675,10.5280437,71.0
49.3204231,8.8699917,156.0
49.3186721,8.8692714,158.0
50.1213449,12.3574696,446.0
49.3464468,8.9319116,253.0
51.3271847,12.4185755,128.0
49.8823375,8.6454394,133.0
49.4594863,10.3077775,332.0
52.4400242,13.181671,54.0
52.2071541,11.7341081,43.0
49.3223528,8.6922857,138.0
49.871676,9.9862397,335.0
49.5222899,11.9166219,436.0
49.8183442,8.6352566,119.0
49.579834,10.6072971,293.0
50.1029398,8.7545983,104.0
49.1728305,10.2924775,481.0
50.6142231,10.3886982,279.0
50.5634311,12.6402494,514.0
49.5721798,10.9224078,312.0
50.0654443,8.5478099,113.0
51.6039712,10.5118988,359.0
51.6016705,10.5128617,365.0
49.4192863,12.9916227,426.0
49.5347641,8.4995837,102.0
49.8890978,8.6705381,145.0
51.2053549,11.578714,175.0
50.5526949,9.6808535,275.0
52.0606728,8.5354011,91.0
51.9373962,8.8841012,138.0
49.9797089,9.1480634,134.0
50.5686346,10.4160422,292.0
50.9561624,11.3279953,302.0
51.9914998,9.7040446,183.0
51.7644582,8.928072,239.0
50.5701857,10.4181183,291.0
51.8264637,11.2810687,108.0
50.3220287,9.4309845,229.0
50.5681023,9.7135825,397.0
50.8813073,11.0878202,358.0
50.5574684,10.3966409,420.0
50.5430607,9.6764021,259.0
50.978051,11.034774,199.0
50.5766606,10.4630101,454.0
50.9134954,10.2024589,243.0
50.3602055,12.1974347,541.0
52.2052144,10.5244959,76.0
51.8403564,9.2272149,274.0
52.0493722,8.882078,130.0
52.4655019,12.8080289,33.0
52.3392543,9.6742612,60.0
50.8562861,12.0436589,320.0
51.1191975,12.8193337,221.0
49.1477495,10.472099,472.0
50.4282615,10.3018557,276.0
50.7559234,11.9574051,320.0
49.2815364,12.1728543,365.0
51.0673733,10.1401797,358.0
50.1291916,11.2466311,282.0
50.0546659,12.9346017,637.0
50.7743085,12.550688,327.0
52.3357446,8.7449116,54.0
50.1089088,11.4570817,307.0
50.754099,12.6200416,340.0
50.0283932,12.0711241,517.0
51.0580925,13.2995123,254.0
52.277711,10.5467143,77.0
50.7526732,12.6138184,367.0
50.1058585,11.4609691,319.0
50.1055485,11.450079,318.0
50.1073776,11.4581666,316.0
50.1054099,11.4502801,318.0
50.1049114,11.4473913,311.0
50.1080829,11.455139,310.0
50.1097848,11.453998,307.0
50.1053462,11.4498469,315.0
50.1854689,10.8437338,267.0
50.1858673,10.8442944,277.0
50.5486087,12.5828299,546.0
50.855847,12.7274486,361.0
51.842651,12.6429073,70.0
50.5682398,10.4140289,293.0
52.3974512,8.7723226,48.0
49.7076517,11.3755783,573.0
49.7720783,9.963652,225.0
50.8016807,10.2336652,295.0
49.776716,11.1806737,288.0
49.4963891,8.4160781,95.0
49.8422733,9.148284,131.0
52.3719329,9.7827869,60.0
50.1016712,11.4470136,310.0
52.3584832,11.7145411,68.0
52.3504634,9.81857,73.0
51.4925423,11.5717806,158.0
49.1778415,10.0816755,431.0
50.6565416,10.5789587,435.0
49.9256194,12.25153,517.0
51.1511636,10.4701033,203.0
50.5095517,8.9807437,226.0
50.6423781,13.3414209,612.0
50.0873648,8.6670005,108.0
50.5688606,10.4145109,293.0
50.1099586,8.6981447,101.0
50.3038623,12.2452658,521.0
52.2224514,11.7060426,43.0
49.4538661,11.0786117,299.0
50.8599841,9.6821332,320.0
49.0253068,9.2180608,311.0
49.5683885,8.8301401,345.0
49.4870538,11.1119664,321.0
51.5038043,11.9816015,123.0
51.5041851,11.9815174,122.0
49.4701174,11.2020142,324.0
49.8902291,10.9053623,241.0
49.9149352,10.924547,260.0
49.8959847,10.9236624,250.0
49.9848725,9.1280132,139.0
51.4883171,11.9377881,76.0
49.0193293,12.1023269,341.0
50.3391593,10.7801172,307.0
49.7599335,9.5127821,161.0
51.3124941,9.4456856,201.0
50.1053373,8.7505787,103.0
49.6951696,11.1284444,281.0
51.137041,13.0280355,162.0
49.3030166,9.1541903,146.0
50.6266158,10.1558298,454.0
50.6267277,10.1600827,441.0
52.0458654,11.7643721,48.0
50.5071307,9.5688745,333.0
50.0603239,10.2908573,238.0
50.0615425,10.2906901,235.0
51.0340008,9.4062688,270.0
49.0482279,9.3015455,283.0
49.6719988,8.5444263,96.0
50.0839039,8.6619902,120.0
49.950566,12.2399795,514.0
50.9391911,13.2054099,331.0
50.0118986,9.3945363,281.0
51.8562401,12.0569995,54.0
50.9580592,13.3310744,321.0
49.3496695,8.6903778,119.0
49.3497162,8.6910666,119.0
49.1926032,8.8247483,266.0
51.158541,12.9501825,161.0
52.2419045,8.979489,151.0
51.099384,12.4781879,165.0
51.1942876,9.4106227,205.0
50.43379,10.1046308,413.0
52.3030373,13.2553319,46.0
51.9713046,10.7041982,115.0
50.6518389,9.5176258,242.0
49.5003617,9.5389837,324.0
51.9669146,8.6320185,233.0
50.8782804,9.1062202,252.0
49.4175091,10.4243088,440.0
50.0394102,11.3562194,376.0
49.0490911,10.6017517,440.0
50.0861745,8.4487064,123.0
49.2636424,10.9663332,372.0
49.7719674,11.1710986,295.0
49.7129012,11.1737109,345.0
49.7109619,11.1707501,330.0
49.7067435,11.1594733,403.0
49.3198905,8.8670401,157.0
52.1178192,9.0989848,118.0
49.3200308,8.8681063,158.0
51.2942813,12.6361838,134.0
51.5737573,10.9554036,302.0
51.6387451,9.4188511,144.0
51.6396877,9.4181963,139.0
49.7308962,11.1402099,275.0
51.7908855,10.8183013,494.0
50.0526635,8.5899629,123.0
50.0999141,8.8749804,130.0
49.9956869,8.7357779,179.0
49.4206709,8.6840395,116.0
49.872736,11.1781593,442.0
49.8662425,10.912236,245.0
51.3412176,9.4429902,228.0
52.1734612,11.7949015,59.0
52.0221931,8.5289679,122.0
51.345134,12.3839693,117.0
49.3559772,8.7793462,128.0
52.0117261,9.8447129,263.0
50.2187874,9.9571537,313.0
49.9456806,11.6202074,380.0
49.303021,10.5708982,408.0
51.3447848,9.4448561,234.0
50.3580975,12.4674385,566.0
51.1914319,10.4238654,229.0
51.2893759,12.9361157,179.0
49.204854,10.3019761,467.0
52.2342852,11.7257112,52.0
51.409196,12.7842319,131.0
49.4768243,8.7644156,478.0
50.2959402,11.0211947,325.0
51.9077832,9.5090507,246.0
50.2379865,9.6838287,453.0
50.5701713,10.4176194,291.0
50.5677967,10.417201,293.0
50.5681144,10.4136202,293.0
49.9207354,11.0887255,536.0
50.5686134,10.4169091,293.0
50.5685035,10.4173396,293.0
50.3188251,11.9177051,492.0
50.3232885,11.9176386,486.0
50.3233869,11.9183828,479.0
50.3230547,11.9170645,486.0
50.4686527,10.2041839,328.0
50.1823808,10.3283527,291.0
49.296525,11.4701101,415.0
49.2959585,11.4694494,415.0
51.3404094,12.3641141,111.0
50.4334179,8.7205114,145.0
50.9705953,11.8506257,263.0
51.6305308,12.3859061,85.0
50.6206981,12.3047544,363.0
50.6205383,12.3044969,363.0
49.5476504,9.7124161,308.0
49.2538394,8.877731,161.0
49.319552,10.5052847,464.0
51.4886854,10.2457409,278.0
51.822631,9.666209,198.0
52.1238988,9.2216397,179.0
50.7377164,8.6255368,205.0
50.737695,8.6257831,205.0
50.4686738,10.2042167,328.0
52.4603408,9.8160542,74.0
49.8421678,9.1485476,129.0
51.1535382,12.4895796,143.0
52.1921828,9.8924067,114.0
52.3750312,8.4534666,69.0
52.3025186,8.6190858,97.0
49.0760343,9.1585729,171.0
49.4079207,11.0085657,322.0
49.4068228,11.0059469,328.0
51.8437542,12.3666271,61.0
52.1842131,11.5722617,57.0
51.0164473,12.7424818,255.0
51.333338,12.3943468,123.0
50.831795,10.0264013,233.0
50.5774175,10.5012317,333.0
50.5750372,10.5018749,327.0
50.5764389,10.5038995,326.0
50.5768068,10.5016974,330.0
50.572335,10.514133,325.0
50.5720665,10.5136461,325.0
50.5759448,10.4967695,347.0
50.5770873,10.4972826,343.0
52.0261253,8.5363513,115.0
51.7853998,10.2253785,236.0
49.4223745,9.3842983,235.0
50.2338543,8.753942,115.0
52.5112443,9.0725694,33.0
52.5106869,9.072206,33.0
51.0980927,12.3317766,153.0
49.0200507,12.0892501,341.0
52.51089,9.0714589,32.0
49.2734475,12.8147583,391.0
51.4484981,9.4067002,197.0
51.4569685,9.423721,225.0
49.9297842,11.462669,442.0
52.3417309,9.749488,54.0
49.2663009,12.7536415,395.0
50.4802407,9.6906109,350.0
49.7017249,9.2555168,124.0
51.6550175,9.734316,288.0
51.6593965,9.7373638,251.0
50.7419845,13.0735387,335.0
49.696752,9.593882,179.0
52.0267885,8.5334338,122.0
49.4616173,10.8958148,350.0
52.4272302,13.326749,43.0
52.4219862,10.7838785,64.0
52.2443204,9.6249173,111.0
52.4835767,13.3603737,53.0
51.8067306,10.3361281,583.0
49.6110119,9.4755518,283.0
49.6090458,9.4737715,275.0
49.6083311,9.4741615,266.0
49.6083047,9.4738782,266.0
49.6083809,9.4735217,275.0
51.9189804,10.6621134,202.0
49.8219755,8.8478825,173.0
50.8543679,10.379871,605.0
51.4967197,12.4967211,105.0
50.5241799,10.4824343,319.0
49.0170577,8.5145107,220.0
52.2587297,9.4226784,212.0
50.7225805,10.9362144,496.0
50.8219135,10.9555203,325.0
51.499109,10.2623087,184.0
51.4939258,10.2657406,194.0
49.7824828,9.9347406,180.0
51.6073602,10.5093966,387.0
52.0882381,9.8537753,165.0
50.6100213,11.9959203,440.0
50.7565566,9.2325029,278.0
49.4046389,8.6668812,112.0
51.03238,9.405926,247.0
49.3651974,11.4153609,385.0
50.9323982,12.8252976,272.0
50.9458894,12.7607552,211.0
51.1129037,10.660724,198.0
50.8396071,10.3593308,463.0
49.6966192,10.9486819,326.0
52.0349377,8.9682903,187.0
50.7389831,13.0006556,469.0
50.019587,10.4846665,246.0
51.4750834,10.3108795,311.0
50.471627,9.7890819,405.0
50.5497973,9.673509,255.0
50.8804868,11.0186557,250.0
49.5690684,10.8828763,298.0
50.0804398,10.649416,451.0
49.3550669,12.207543,377.0
49.6072857,12.3196186,536.0
51.8798742,10.562749,270.0
52.1412747,9.9617955,98.0
51.1769933,9.5019034,166.0
51.3404988,12.3660726,110.0
51.4698891,10.2633682,199.0
50.6743086,10.9026848,542.0
50.426553,10.2925745,306.0
51.5491043,10.7056944,269.0
51.5500184,10.6883334,237.0
51.5556059,10.7113338,265.0
51.5576997,10.6906433,261.0
50.1054105,8.7523065,107.0
50.4581568,10.2721755,284.0
52.1041827,10.1277156,113.0
50.6738409,10.9310654,511.0
49.302902,9.658486,340.0
52.3682308,9.719403,59.0
52.3786482,9.975938,63.0
52.3753104,9.7411875,62.0
50.9867226,12.9604384,295.0
49.3154953,8.8643679,190.0
50.8055667,12.2985643,351.0
51.8563163,10.3364097,575.0
49.7660885,9.7585058,318.0
49.7665094,9.7614694,311.0
50.868456,10.4087359,663.0
50.1125289,11.4633303,305.0
49.085091,9.6109095,487.0
52.0201221,8.5357877,117.0
49.4540242,11.0748626,297.0
50.7461873,12.9034693,506.0
50.7304746,12.8667843,537.0
49.7331253,9.9884284,173.0
52.3487026,12.6978055,33.0
50.7991284,12.2217578,313.0
51.055273,11.5287286,150.0
52.280683,9.5069865,115.0
52.2818641,9.5165516,96.0
52.0930043,11.1593572,133.0
49.7905857,8.6180211,118.0
50.1374168,8.7317759,97.0
50.1391941,8.7284232,100.0
50.3794993,11.1713777,462.0
49.767612,8.6043868,108.0
51.3777785,8.5896271,502.0
50.1405357,8.6486928,111.0
50.3748236,12.484476,688.0
51.3307627,12.3221538,115.0
49.5755532,9.0137763,496.0
50.3508532,12.3975355,622.0
50.7151714,9.7196454,252.0
51.7898446,10.9570464,230.0
50.5808863,10.4140574,288.0
50.4663085,9.6367,274.0
52.2476759,13.2609407,38.0
49.2565328,11.448387,427.0
49.059027,9.2837362,238.0
49.5641968,8.8117606,438.0
50.4548724,11.6401754,498.0
50.5760103,8.5632295,162.0
51.3728836,10.6041028,355.0
49.624771,9.6658124,179.0
52.3060509,9.464822,102.0
50.3782622,9.950877,619.0
49.4579748,8.5634797,99.0
49.1675368,10.331448,452.0
50.8418366,13.1264758,287.0
50.8406438,13.1265169,302.0
50.721102,11.3449608,197.0
49.4482331,11.8881452,432.0
49.4462851,11.8879798,429.0
49.446143,11.8872454,433.0
49.4471287,11.8882467,431.0
49.4453667,11.8908989,417.0
49.445405,11.89121,417.0
49.4414752,11.8882889,411.0
49.4387985,11.8851364,407.0
51.9218524,9.1544836,121.0
49.3051012,9.9124879,462.0
50.8643361,10.5562447,410.0
50.8694249,10.5571087,403.0
50.8227493,10.5759129,510.0
50.5157947,11.0018232,510.0
49.990651,10.248878,216.0
52.3881779,9.7331324,61.0
51.4540971,10.478873,386.0
51.4965563,12.4970378,106.0
51.4961086,12.49707,106.0
51.4959862,12.4970516,106.0
51.4958475,12.4970242,106.0
51.4956796,12.4969907,106.0
51.495535,12.4969696,106.0
51.4954399,12.4969508,106.0
51.4953027,12.496923,106.0
51.4951502,12.4968968,106.0
51.4948805,12.4968419,108.0
51.4947322,12.4968138,108.0
51.4946041,12.4967944,108.0
51.4943641,12.496742,108.0
51.4942495,12.4967228,108.0
51.4940944,12.4967034,112.0
51.4945171,12.4967757,108.0
51.4945565,12.4968952,108.0
49.8105168,9.9855719,211.0
50.7139709,9.5427686,302.0
49.3085893,10.9112537,416.0
52.0141302,11.7407558,51.0
52.0121484,11.7435461,48.0
52.0107788,11.7452094,49.0
49.4496569,8.9133668,153.0
50.5366855,12.6211724,639.0
51.8682654,8.8684329,339.0
51.2414743,9.2635599,315.0
52.4203693,9.5654693,66.0
52.0376254,9.0060766,144.0
51.7472909,9.2255315,190.0
50.2288991,12.8761536,390.0
49.9941534,9.228958,179.0
50.5434713,9.4726973,285.0
50.5433831,9.4709908,288.0
50.5487538,9.4771464,348.0
49.4857252,10.7853582,343.0
52.4287625,12.7239628,49.0
49.676996,12.1632452,403.0
51.1790114,9.2556015,267.0
49.3240276,8.8730746,200.0
49.0304527,9.643065,429.0
51.9118653,9.4250625,84.0
50.1362569,10.5240155,267.0
52.5131763,9.0764632,33.0
52.5189915,9.0638866,30.0
52.5198392,9.0635932,30.0
52.5208528,9.0633458,31.0
52.5217379,9.0633947,32.0
52.5226289,9.0634575,31.0
49.1683469,10.7592674,439.0
51.4900006,12.4991413,106.0
49.8007811,9.9503316,182.0
49.2388087,9.33145,175.0
49.6163735,12.3686009,581.0
51.8233046,8.920112,428.0
51.0390005,9.1641543,245.0
51.9116137,9.2519362,138.0
50.865378,10.8549157,259.0
50.8972628,11.2818861,273.0
50.6572933,9.7138606,329.0
50.9084577,13.0004965,266.0
51.2772638,8.8888273,390.0
51.2776011,8.8884739,391.0
51.2777354,8.8736066,372.0
52.1341104,11.6345711,58.0
49.3797356,11.3565646,438.0
51.2789701,8.8704585,370.0
49.3598446,10.3988827,437.0
51.814247,10.2440117,356.0
51.2731467,8.871274,381.0
49.9614607,11.2233075,447.0
51.2750583,8.8710819,377.0
51.2744591,8.8707841,381.0
51.2747556,8.8707736,381.0
51.88134,11.1698959,108.0
50.57862,8.6777238,164.0
51.1806128,8.997462,247.0
49.9183463,9.0787636,136.0
51.189002,11.1631619,141.0
51.1888203,11.1632671,141.0
51.4961831,12.4974093,106.0
50.8456078,12.3772378,263.0
49.3134119,9.199903,297.0
50.8064107,12.9832636,420.0
51.7437425,9.7467056,254.0
51.7423304,9.7571356,256.0
52.1060933,9.361234,69.0
51.0767708,10.1327549,293.0
50.9080865,11.5923037,176.0
52.2405833,8.9896991,190.0
51.5310633,10.7605505,200.0
49.6097557,11.2618029,379.0
49.6769637,10.0440115,182.0
52.3070551,9.8549268,84.0
49.4296277,11.5440248,485.0
50.8884884,8.910563,275.0
50.5682275,10.4162554,292.0
49.3289826,11.020249,335.0
51.3698146,11.0004848,173.0
50.8970065,11.2308195,344.0
49.1075088,12.8835959,463.0
49.0739545,10.5242648,565.0
49.0760681,10.5309015,505.0
51.1793531,11.7507336,240.0
49.09235,9.4139872,469.0
49.48827,8.8576435,456.0
49.1919586,9.2226904,164.0
50.5666363,10.4143619,290.0
49.2321645,9.2005429,157.0
49.2320839,9.2004222,157.0
49.7616166,10.5561447,350.0
49.2095408,11.6523582,502.0
49.3141513,11.5113211,472.0
51.7931912,11.1611548,118.0
50.798114,13.0919252,430.0
50.7236098,8.6087094,295.0
49.7529497,10.9850781,273.0
52.0790148,11.1698395,152.0
51.8306541,11.1996304,124.0
49.4728759,12.7288994,765.0
50.9756947,10.3301802,237.0
50.4309643,8.6710587,204.0
50.4325764,8.6704598,207.0
50.4329402,8.675082,197.0
49.771327,9.2463778,214.0
51.7015517,10.4910082,511.0
50.456095,13.1520006,758.0
50.6439249,13.0640725,402.0
49.7951716,9.2678422,254.0
50.1982771,10.0581273,280.0
49.7238435,10.8803819,277.0
50.5646936,8.619841,156.0
50.5650213,8.6260899,155.0
49.82094,9.266426,210.0
49.7107999,9.2700845,134.0
49.7301298,9.2349341,169.0
49.3659694,8.7433724,329.0
49.0315903,12.1152402,337.0
50.5277114,10.0902396,699.0
49.8254283,9.2542809,171.0
50.2855001,9.351781,227.0
50.4329374,12.108753,383.0
52.0449187,8.6097541,84.0
49.9012079,10.9057551,242.0
50.2736825,9.3053918,183.0
49.0611454,12.084159,356.0
49.6584146,11.0330718,268.0
49.6591818,11.0334294,269.0
50.290155,10.1748846,249.0
51.4894264,11.7015105,93.0
51.2134952,11.7331316,192.0
50.5666039,10.4166115,291.0
50.5676551,10.4140065,293.0
50.5665643,10.4155152,292.0
50.5666947,10.4156278,292.0
50.5669949,10.4159637,292.0
50.0098944,9.9496432,239.0
50.0108644,9.9488768,235.0
49.3815438,11.2039619,369.0
49.3816193,11.2040625,369.0
49.2145555,8.8759243,308.0
50.1936335,10.0610163,230.0
51.9388794,8.4378906,88.0
51.8866539,12.0172575,52.0
49.8596121,10.190849,200.0
51.3424295,9.9433193,331.0
52.136776,9.0577922,125.0
52.1270836,9.0188925,271.0
49.7968119,9.2046823,309.0
49.8714279,8.6484839,146.0
51.1928219,9.8903507,355.0
51.1928808,9.8900892,355.0
52.2759671,9.5740911,89.0
49.641952,10.2906875,305.0
50.7445367,12.7619888,416.0
50.4325626,8.6696881,207.0
51.1051957,11.6661103,118.0
52.3156204,9.5980997,81.0
49.6675537,11.0700356,277.0
50.6942223,12.5351061,345.0
52.2321121,9.2993795,251.0
50.7017113,10.4827383,326.0
50.379099,9.3446854,382.0
51.4836563,12.4134265,105.0
51.4834275,12.4151449,106.0
50.0429848,8.9757305,112.0
50.119646,8.7833846,102.0
50.8012539,12.71342,361.0
50.805422,12.7141514,444.0
50.4328206,8.6721048,205.0
51.488487,10.2486093,266.0
50.3279426,9.2874598,264.0
49.4621379,11.066891,319.0
51.4290199,10.8717911,251.0
51.4226209,10.8631435,281.0
51.362815,12.3705819,116.0
49.7614606,13.3617431,327.0
49.1335457,9.4117568,296.0
49.532598,12.1353854,391.0
49.0164121,12.0926859,347.0
50.9324541,11.5932398,144.0
49.2106098,9.3521954,187.0
49.8050733,12.1844881,489.0
49.9368268,12.227393,518.0
50.0539714,8.6942315,126.0
50.9134795,10.9135937,243.0
50.2955976,11.1568232,326.0
51.0250851,10.507456,294.0
50.2294023,12.8758679,383.0
50.6262323,10.1581969,442.0
51.2754888,8.8799123,385.0
51.3026586,12.3740748,115.0
49.6785051,9.2860537,426.0
50.5768907,8.7545933,239.0
50.5766902,8.7522685,241.0
50.5768162,8.7507799,244.0
50.577449,8.7546047,239.0
50.5802568,8.7552967,247.0
50.5804407,8.7546932,246.0
50.5790801,8.7500708,232.0
50.9777545,11.3242586,225.0
50.9777166,11.3244446,225.0
50.9775785,11.3250706,226.0
50.9775443,11.3252109,226.0
50.9775014,11.3253871,226.0
50.977361,11.3259641,226.0
50.9773167,11.326146,226.0
50.5796841,8.7534146,250.0
50.5793055,8.7570425,243.0
50.5795797,8.7573496,243.0
50.1122958,8.7542822,101.0
51.2233144,9.2714788,229.0
49.3280174,11.3025718,455.0
50.5799209,8.7574595,243.0
50.8400858,12.4402572,269.0
50.8388987,12.456099,287.0
51.7179275,8.7492909,121.0
51.1328839,9.2643941,229.0
50.1126229,8.6756813,111.0
49.4317508,10.9694222,322.0
51.9366191,9.6762773,245.0
52.0526394,9.403902,150.0
51.0013881,9.5486067,312.0
50.7252778,12.4976098,264.0
50.724709,12.4982589,264.0
50.7255881,12.4950073,265.0
50.7234173,12.4988431,264.0
50.7229453,12.499178,264.0
50.7235183,12.499489,264.0
50.7176388,12.4974335,268.0
50.715938,12.4961596,268.0
50.7139742,12.4953392,265.0
50.7139321,12.4956016,265.0
50.7189511,12.4990424,263.0
50.7200447,12.4998039,264.0
50.7197795,12.4995582,264.0
50.7202485,12.4991774,264.0
50.7205103,12.4988389,264.0
50.720612,12.4990231,264.0
50.7159203,12.4972025,269.0
50.7269715,12.4963111,265.0
50.7271055,12.495202,265.0
50.7246981,12.495971,264.0
50.7250549,12.4952063,265.0
50.7236141,12.4986592,264.0
52.413473,9.7466722,51.0
52.4134742,9.7446375,52.0
51.3414836,9.4710148,189.0
49.4599592,10.9290757,334.0
49.2161921,10.1652673,510.0
