Latitude,Longitude,Rated_output,Socket_1,P1,Socket_2,P2,Socket_3,P3,Socket_4,P4,Elevation
50.265723,7.227277,150,DC Kupplung Combo,150,"DC Kupplung Combo, DC CHAdeMO",150,,,,,320
50.266921,7.224541,300,DC Kupplung Combo,300,"DC Kupplung Combo, DC CHAdeMO",300,,,,,321
50.351356,7.04268,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.3513567,7.0426799,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.352456,7.044134,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.352456,7.044134,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.352456,7.044134,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.352456,7.044134,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.352456,7.044134,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.351267,7.041983,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,529
50.351356,7.04268,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.3513567,7.0426799,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.3513567,7.0426799,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.3513567,7.0426799,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.3513567,7.0426799,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.3513567,7.0426799,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.3513567,7.0426799,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.3513567,7.0426799,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,524
50.336162,7.256352,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,241
50.382223,7.269511,300,DC Kupplung Combo,300,"DC Kupplung Combo, DC CHAdeMO",300,,,,,264
50.3719,7.600089,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,72
50.369982,7.289635,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,192
50.369982,7.289635,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,192
50.396667,7.181664,2,AC Steckdose Typ 2,22,,,,,,,415
50.396676,7.181615,22,AC Steckdose Typ 2,22,,,,,,,415
50.29947,7.31244,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,215
50.298794,7.311493,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,214
50.298794,7.3114,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,214
50.298794,7.311493,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,214
50.298794,7.3114,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,214
50.568693,7.314928,11,AC Steckdose Typ 2,11,,,,,,,265
50.568813,7.314864,11,AC Steckdose Typ 2,11,,,,,,,265
50.573929,7.292568,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,104
50.579429,7.270734,22,AC Steckdose Typ 2,22,,,,,,,123
50.569181,7.285593,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,77
50.515581,7.30612,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,62
50.601926,7.338186,22,AC Kupplung Typ 2,22,,,,,,,359
50.715836,7.403819317,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,275
50.666386,7.428093,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,278
50.594479,7.217883,150,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,,,61
50.598631,7.218695,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,58
50.602386,7.221992,50,DC Kupplung Combo,50,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,,,60
50.599188,7.433431,73,AC Kupplung Typ 2,50,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,50,,,318
50.599188,7.433431,73,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,,,,,318
50.600003,7.432143,73,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,,,,,312
50.3549,7.14356,22,AC Kupplung Typ 2,22,,,,,,,443
50.546194,7.637306,150,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,,,275
50.545563,7.636593,39.65,AC Steckdose Typ 2,11,DC Kupplung Combo,22,,,,,281
50.59362398,7.609018039,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,243
50.597778,7.608611,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,221
50.548215,7.584985,93,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,371
50.434967,7.462166,44,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,62
50.428118,7.460591,44,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,65
50.42605,7.467191,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,65
50.431467,7.47096,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,70
50.431696,7.4575,150,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,AC Kupplung Typ 2,22,64
50.431696,7.4575,150,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,AC Kupplung Typ 2,22,64
50.417358,7.484243,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,64
50.438886,7.477441,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,65
50.461952,7.472832,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,73
50.4353,7.48579,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,70
50.435654,7.484626,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,72
50.425937,7.472709,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,67
50.434902,7.485867,13.2,AC Steckdose Typ 2,11,,,,,,,69
50.434929,7.486082,86.4,DC Kupplung Combo,50,AC Steckdose Typ 2,22,,,,,69
50.422863,7.543919,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,68
50.452914,7.560112,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,161
50.438503,7.487738,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,69
50.4386,7.49001,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,68
50.4386,7.49001,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,68
50.442912,7.501163,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,69
50.436725,7.516922,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,66
50.45384,7.47311,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,114
50.434151,7.476853,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,,,,,,69
50.463861,7.480491,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,81
50.4631368,7.4820456,93,"AC Steckdose Typ 2, AC Kupplung Typ 2",50,"AC Kupplung Typ 2, DC Kupplung Combo",44,"AC Kupplung Typ 2, DC CHAdeMO",50,,,86
50.457463,7.471457,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,81
50.516821,7.5132923,11,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,,,,,,,323
50.56241,7.52562,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,377
50.56243,7.5256,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,377
50.56245,7.52559,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,377
50.56237,7.52567,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,377
50.56247,7.52558,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,377
50.56239,7.52563,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,377
50.105924,7.728602,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,86
49.951442,7.405343,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,422
49.941888,7.402814,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,437
49.897435,7.484859,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,301
49.920705,7.279246,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,440
50.00678045,7.675326366,11,AC Steckdose Typ 2,11,,,,,,,393
50.0338434,7.6316538,9,AC Kupplung Typ 2,9,,,,,,,461
49.996164,7.68382,300,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,,,,,381
49.996164,7.68382,300,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,,,,,381
49.996164,7.68382,300,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,,,,,381
49.996164,7.68382,300,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,,,,,381
49.996164,7.68382,300,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,,,,,381
49.996164,7.68382,300,"DC Kupplung Combo, DC CHAdeMO",300,DC Kupplung Combo,300,,,,,381
50.005482,7.66928,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,410
50.008017,7.665822,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,413
49.981663,7.64301,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,446
50.209381,7.626256,11,AC Steckdose Typ 2,11,,,,,,,81
50.211964,7.553785,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,402
50.219408,7.604055,150,"DC Kupplung Combo, DC CHAdeMO",150,DC Kupplung Combo,150,,,,,164
50.21929,7.60391,22,AC Steckdose Typ 2,22,,,,,,,164
50.21929,7.60391,22,AC Steckdose Typ 2,22,,,,,,,164
50.213805,7.548093,300,DC Kupplung Combo,300,"DC Kupplung Combo, DC CHAdeMO",300,,,,,393
50.213805,7.548093,300,DC Kupplung Combo,300,"DC Kupplung Combo, DC CHAdeMO",300,,,,,393
50.213805,7.548093,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,393
50.21299,6.88818,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,494
50.222311,7.600089,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,141
50.205171,7.63481,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,80
50.203259,7.4894451,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,330
50.231934,7.588254,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,77
50.154667,7.5556,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,461
50.06541,7.4432,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,434
50.072766,7.440709,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,411
50.071841,7.439922,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,416
50.103336,7.346889,11,AC Steckdose Typ 2,11,,,,,,,341
50.103354,7.346875,11,AC Steckdose Typ 2,11,,,,,,,341
50.103377,7.346866,11,AC Steckdose Typ 2,11,,,,,,,341
50.103392,7.346855,11,AC Steckdose Typ 2,11,,,,,,,341
50.10337196,7.346816601,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,341
50.10345,7.34682,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,,,,,,341
50.10342,7.34684,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,,,,,,341
50.10337,7.34686,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,,,,,,341
50.10335,7.34689,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,,,,,,341
50.11606505,7.60005951,320,DC Kupplung Combo,320,DC Kupplung Combo,320,,,,,472
50.0756097,7.6358833,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,449
50.05265,7.607283,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,410
50.050883,7.61065,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,396
50.168594,7.685827,11,AC Steckdose Typ 2,11,,,,,,,73
50.15235,7.710761,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,92
50.320313,7.599312,44,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,78
50.319608,7.598506,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,75
50.321512,7.598644,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,77
50.322194,7.599004,225,DC Kupplung Combo,225,DC Kupplung Combo,225,,,,,79
50.322194,7.599004,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,79
50.322194,7.599004,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,79
50.306625,7.605086,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,72
50.303396,7.603784,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,73
50.334635,7.715487,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,86
50.326781,7.73071,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,87
50.326925,7.730509,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,87
50.332595,7.708017,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,80
50.33237013,7.709085091,44,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,79
50.33237013,7.709085091,208,DC Kupplung Combo,60,DC Kupplung Combo,60,,,,,79
50.284131,7.632096,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,71
50.2280436,7.618071906,22,AC Steckdose Typ 2,22,,,,,,,75
50.2280436,7.618071906,22,AC Steckdose Typ 2,22,,,,,,,75
50.155834,7.722090483,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,236
50.19934,7.85221,160,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,257
50.2003998,7.8554947,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,251
50.21951,7.84058,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,237
50.1333,7.8833,22,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,447
50.22887,7.832632,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,217
50.2646137,7.972411,22,AC Steckdose Typ 2,11,DC Kupplung Combo,22,,,,,299
50.264613,7.972402,39.65,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,299
50.267482,7.974089,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,298
50.312398,7.797914,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,87
50.34674454,7.973040104,11,AC Kupplung Typ 2,11,,,,,,,194
50.28389077,8.082964656,11,AC Kupplung Typ 2,11,,,,,,,184
50.363313,8.014223,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,176
50.300174,8.063056,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,153
49.325555,8.116094,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,332
50.09577,10.209918,33,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,296
49.3785717,8.367977539,11,AC Kupplung Typ 2,11,,,,,,,102
49.38714,8.374402,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,106
49.370769,8.372876,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,103
49.383587,8.374507,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,103
49.370262,8.383052,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,105
49.387829,8.384903,30,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,98
49.3828647,8.3767048,3.7,AC CEE 5 polig,3.7,,,,,,,104
49.383231,8.392004,75,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,98
49.389395,8.371992,70,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,103
49.385831,8.391853,160,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,99
49.443307,8.355917,72,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,98
49.439221,8.350343,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,97
49.424015,8.36913,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,97
49.440632,8.344923,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,96
49.426564,8.360432,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,96
49.423401,8.390202,11,AC Steckdose Typ 2,11,,,,,,,98
49.423401,8.390202,11,AC Steckdose Typ 2,11,,,,,,,98
49.423667,8.379778,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,97
49.425713,8.395101,75,AC Steckdose Typ 2,22,DC Kupplung Combo,50,,,,,99
49.425713,8.395101,75,AC Steckdose Typ 2,22,DC Kupplung Combo,50,,,,,99
49.410484,8.398511,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,98
49.410466,8.398541,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,98
49.410432,8.398566,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,98
49.410401,8.398597,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,98
49.410385,8.398615,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,98
49.410346,8.398644,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,98
49.410313,8.398679,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,98
49.414051,8.391454,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,98
49.432368,8.501812,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,95
49.431,8.322,22,AC Steckdose Typ 2,22,,,,,,,98
49.431,8.322,22,AC Steckdose Typ 2,22,,,,,,,98
49.431,8.322,22,AC Steckdose Typ 2,22,,,,,,,98
49.431,8.322,22,AC Steckdose Typ 2,22,,,,,,,98
49.410356,8.339921,160,DC Kupplung Combo,160,DC Kupplung Combo,160,,,,,99
49.430085,8.26563,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,104
49.482892,8.307359,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,94
49.497859,8.285313,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,100
49.481304,8.28359,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,99
49.483431,8.306051,75,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,94
49.467667,8.286278,150,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,,,97
49.423146,8.411944,22,AC Kupplung Typ 2,22,,,,,,,96
49.419603,8.424214,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,96
49.42531275,8.41669217,11,AC Steckdose Typ 2,11,,,,,,,94
49.42531275,8.41669217,45,AC Steckdose Typ 2,11,DC Kupplung Combo,24,,,,,94
49.393216,8.438429,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,101
49.3699457,8.4482744,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,99
49.3724,8.4538,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,99
49.581583,8.350806,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,93
49.581947,8.359299,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,97
49.589294,8.353668,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,95
49.582461,8.353819,50,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,96
49.582461,8.353819,75,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,96
49.58245171,8.354013003,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,96
49.58233,8.353641,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,96
49.50814956,8.28846145,150,AC Steckdose Typ 2,22,DC Kupplung Combo,150,AC Kupplung Typ 2,150,,,97
49.54317,8.30202,63,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,102
49.54304,8.30188,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,102
49.543944,8.314352,75,DC Kupplung Combo,50,AC Steckdose Typ 2,22,,,,,96
49.576715,8.316149,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,96
49.2818,8.3936,44,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,,,,118
49.265318,8.405008,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,103
49.28458,8.398755,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,119
49.294402,8.410423,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,114
49.27926,8.40488,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,118
49.316453,8.393269,75,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,104
49.316429,8.388545,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,107
49.320485,8.385512,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,106
49.315714,8.390427,39.65,AC Steckdose Typ 2,11,DC Kupplung Combo,22,,,,,103
49.317102,8.356712,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,106
49.317175,8.342812,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,107
49.296831,8.343711,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,108
49.295549,8.348893,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,108
49.299452,8.353271,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,106
49.37966,8.30561,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,107
49.365533,8.307209,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,109
49.531769,9.844487,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,330
49.279387,8.125583,72,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,174
49.285716,8.138138,75,AC Steckdose Typ 2,22,"DC Kupplung Combo, DC CHAdeMO",50,,,,,147
49.26979,8.151669,98,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,140
49.2698426,8.1516398,150,DC Kupplung Combo,150,"DC Kupplung Combo, DC CHAdeMO",150,,,,,135
49.270411,8.1539431,150,DC Kupplung Combo,150,"DC Kupplung Combo, DC CHAdeMO",150,,,,,137
49.265277,8.133977,75,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,151
49.302882,8.132067,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,169
49.298984,8.106857,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,221
49.308428,8.1308962,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,184
49.289976,8.14087,150,DC Kupplung Combo,150,DC Kupplung Combo,150,AC Steckdose Typ 2,22,,,144
49.30345,8.165783,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,141
49.208869,8.044202,75,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,163
49.186429,8.05153,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,204
49.274061,8.0853774,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,279
49.24187,8.06764,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,269
49.208104,7.978618,22,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,"AC Steckdose Typ 2, AC Kupplung Typ 2",11,,,,,183
49.205757,7.97245,75,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,178
49.205629,7.967499,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,181
48.13726,11.57558,44,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,525
49.20345,7.96442,44,"AC Steckdose Typ 2, AC Schuko",22,"AC Steckdose Typ 2, AC Schuko",22,,,,,181
49.146769,8.215068,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,128
49.144933,8.216691,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,118
49.13709,8.2173,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,125
49.132499,8.133472,120,DC Kupplung Combo,120,DC Kupplung Combo,120,,,,,131
49.10009,7.99237,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,177
49.214028,8.171194,75,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,133
49.214028,8.171194,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,133
49.192234,8.230315,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,127
49.234667,8.171167,45,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,144
49.221,8.167,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,134
49.215145,8.172944,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,130
49.102818,8.011826,75,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,165
49.09895,7.989906,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,180
49.102854,7.999876,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,172
49.10009,7.992366,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,177
49.10335,8.0025,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,169
49.09919,7.98996,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,178
49.09674,7.9995,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,201
49.10335,8.0025,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,169
49.10285,7.99988,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,172
49.10054,7.99652,44,AC Steckdose Typ 2,22,DC Kupplung Combo,50,,,,,176
49.10101,8.00008,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,174
49.10266658,8.011087775,160,DC Kupplung Combo,160,DC Kupplung Combo,160,,,,,166
49.1402824,8.0241344,11,AC Steckdose Typ 2,11,,,,,,,168
